SK_ID_CURR,Contrat,Genre,Voiture,AMT_CREDIT,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,Age,Duree,Anciennete,count,max,ANCxCRED,ANC_par_CRED,Anc_Age
232870,0.0,0.0,0.0,152820.0,3.0,4.0,1.0,0.028663,-3984.0,-4046.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1996.0,35.013698630136986,10.1131625967838,0.0,0.0,0.0,0.0,0.0,0.0
196635,0.0,0.0,0.0,225000.0,7.0,4.0,1.0,0.025164,-6623.0,-2577.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-1481.0,52.156164383561645,22.411474675033617,32.345205479452055,1.0,-91.0,7277671.232876712,0.0001437564687975647,0.6201607396123339
443860,1.0,0.0,0.0,315000.0,7.0,1.0,1.0,0.028663,-9440.0,-2094.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,-1659.0,50.80821917808219,20.0,30.84931506849315,1.0,-263.0,9717534.246575342,9.793433355077191e-05,0.6071717444055001
344068,0.0,0.0,0.0,902209.5,7.0,4.0,1.0,0.032561,-6066.0,-523.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,46.53972602739726,25.12418546365915,8.580821917808219,4.0,-199.0,7741699.0520547945,9.510897322415935e-06,0.18437628774945547
122386,0.0,0.0,1.0,112500.0,7.0,4.0,1.0,0.028663,-642.0,-2739.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,-645.0,27.55068493150685,14.714537963507945,0.6520547945205479,0.0,0.0,73356.16438356164,5.796042617960426e-06,0.023667462211614955
185132,0.0,0.0,0.0,312768.0,1.0,4.0,1.0,0.035792,-6962.0,-3959.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-1084.0,44.31232876712329,18.948745910577973,2.495890410958904,1.0,-168.0,780634.6520547945,7.98000566221258e-06,0.05632496599480647
148412,0.0,0.0,1.0,568800.0,7.0,4.0,1.0,0.032561,-14006.0,-1471.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,39.0,0.0,-1459.0,38.44931506849315,32.865314612584505,5.934246575342466,3.0,-549.0,3375399.452054795,1.0432922952430495e-05,0.1543394613082514
132852,0.0,0.0,0.0,486000.0,3.0,1.0,1.0,0.028663,-3478.0,-4548.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,58.52876712328767,30.998851894374283,0.0,1.0,-194.0,0.0,0.0,0.0
108895,0.0,1.0,1.0,225000.0,3.0,4.0,1.0,0.0196889999999999,-6820.0,-4545.0,0.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,65.7013698630137,17.72421127259837,0.0,0.0,0.0,0.0,0.0,0.0
323070,0.0,0.0,0.0,297130.5,7.0,4.0,1.0,0.020246,-3284.0,-4627.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,-1094.0,37.49315068493151,19.42029411764706,18.28767123287671,0.0,0.0,5433824.897260274,6.154760697025957e-05,0.4877603215199123
133483,0.0,0.0,0.0,1971072.0,1.0,1.0,1.0,0.025164,-5799.0,-3478.0,1.0,1.0,0.0,18.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,-1122.0,32.99178082191781,28.76952380952381,0.9041095890410958,0.0,0.0,1782065.095890411,4.5868927621167354e-07,0.027404085700049825
165035,0.0,0.0,0.0,325908.0,7.0,4.0,1.0,0.0096569999999999,-404.0,-4424.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0027397260274,16.441316685584564,21.643835616438356,4.0,-28.0,7053899.178082191,6.64108755122254e-05,0.5410588315868775
230365,0.0,0.0,0.0,558000.0,1.0,4.0,1.0,0.004849,-5150.0,-3588.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-271.0,55.33150684931507,12.61958070425402,1.3013698630136987,0.0,0.0,726164.3835616439,2.332204055580105e-06,0.023519508813626463
327758,0.0,0.0,0.0,509400.0,3.0,1.0,1.0,0.010032,-6671.0,-4332.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,57.20821917808219,17.826771653543307,0.0,3.0,-882.0,0.0,0.0,0.0
425615,0.0,0.0,0.0,343800.0,7.0,4.0,1.0,0.011703,-3901.0,-2504.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,-696.0,35.23013698630137,21.28133704735376,4.756164383561644,2.0,-261.0,1635169.3150684931,1.3834102337293902e-05,0.13500272182906914
326492,0.0,0.0,0.0,1040985.0,7.0,2.0,1.0,0.025164,-462.0,-2612.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,-2.0,35.202739726027396,37.73120208775077,0.28493150684931506,0.0,0.0,296609.4246575342,2.7371336460113744e-07,0.008094015098451241
341325,0.0,0.0,0.0,254700.0,3.0,4.0,1.0,0.00496,-4199.0,-3801.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1548.0,66.69589041095891,17.266625991458206,0.0,2.0,-540.0,0.0,0.0,0.0
172234,0.0,0.0,1.0,803259.0,7.0,4.0,1.0,0.016612,-8352.0,-1085.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-2712.0,48.038356164383565,25.702231821454284,8.520547945205479,1.0,-152.0,6844206.821917808,1.0607472739434577e-05,0.17736968176114976
358228,1.0,1.0,0.0,765000.0,7.0,1.0,1.0,0.010276,-5631.0,-3583.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-987.0,31.75068493150685,20.0,0.5287671232876713,4.0,-179.0,404506.8493150685,6.911988539708121e-07,0.016653723358357065
206632,0.0,0.0,0.0,256500.0,3.0,4.0,1.0,0.018801,-6674.0,-4013.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-845.0,64.4986301369863,10.26657060518732,0.0,0.0,0.0,0.0,0.0,0.0
178190,0.0,1.0,1.0,845811.0,7.0,4.0,1.0,0.035792,-5823.0,-3127.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,33.0,0.0,0.0,62.88767123287671,25.118000801817452,1.1534246575342466,5.0,-555.0,975579.2630136986,1.3636907743387668e-06,0.018341029885858673
300166,0.0,0.0,0.0,215640.0,3.0,4.0,1.0,0.031329,-9504.0,-4450.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-1335.0,57.53150684931507,23.27343370568237,0.0,1.0,-343.0,0.0,0.0,0.0
231755,0.0,0.0,0.0,299772.0,3.0,4.0,1.0,0.005084,-852.0,-4240.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-666.0,61.24931506849315,17.2893848948871,0.0,1.0,-134.0,0.0,0.0,0.0
359662,0.0,1.0,1.0,787131.0,1.0,1.0,1.0,0.035792,-5283.0,-289.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-1437.0,30.81095890410959,17.85606369946917,4.526027397260274,1.0,-141.0,3562576.471232876,5.7500306775622785e-06,0.1468966743731104
229295,0.0,0.0,0.0,760225.5,3.0,4.0,1.0,0.019101,-11542.0,-2252.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-3115.0,51.24109589041096,22.61566265060241,0.0,7.0,-299.0,0.0,0.0,0.0
270814,0.0,1.0,1.0,270000.0,7.0,4.0,1.0,0.01885,-4615.0,-1890.0,1.0,1.0,0.0,8.0,2.0,0.0,1.0,1.0,0.0,51.0,0.0,-1680.0,50.29041095890411,16.420361247947454,1.095890410958904,0.0,0.0,295890.4109589041,4.058853373921867e-06,0.021791239921551533
330325,0.0,1.0,0.0,1327648.5,7.0,4.0,1.0,0.01885,-3694.0,-4375.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,-2994.0,37.967123287671235,34.08815713460427,1.8520547945205479,3.0,-142.0,2458877.7698630136,1.3949888050342751e-06,0.048780487804878044
453270,0.0,0.0,0.0,808650.0,3.0,4.0,1.0,0.010147,-10806.0,-4305.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,-2051.0,57.013698630136986,34.01476433844407,0.0,2.0,-791.0,0.0,0.0,0.0
266580,0.0,0.0,0.0,844474.5,1.0,1.0,1.0,0.032561,-7157.0,-4563.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1080.0,38.38630136986301,18.76985397079416,5.142465753424657,0.0,0.0,4342681.195890411,6.089545336685308e-06,0.13396616943829848
317596,0.0,1.0,0.0,942300.0,3.0,4.0,1.0,0.035792,-4088.0,-2838.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-17.0,52.85205479452055,30.86674528301887,0.0,2.0,-168.0,0.0,0.0,0.0
297803,0.0,0.0,0.0,450000.0,1.0,4.0,1.0,0.018209,-6673.0,-2592.0,1.0,0.0,1.0,14.0,3.0,0.0,1.0,1.0,0.0,5.0,0.0,-798.0,35.326027397260276,21.317416329140908,0.3424657534246575,3.0,-858.0,154109.5890410959,7.610350076103501e-07,0.009694431518535752
197704,0.0,0.0,1.0,563269.5,7.0,4.0,1.0,0.025164,-6160.0,-3697.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,-489.0,39.942465753424656,20.462808566290665,5.635616438356164,7.0,-71.0,3174370.8534246576,1.0005186572956932e-05,0.14109335345359764
450144,0.0,1.0,1.0,859500.0,7.0,4.0,1.0,0.010006,-1889.0,-2350.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-1.0,42.15068493150685,28.104767510300178,6.712328767123288,6.0,-201.0,5769246.575342466,7.809573900085269e-06,0.15924601884952874
316138,1.0,0.0,0.0,270000.0,7.0,1.0,1.0,0.020246,-2164.0,-1212.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,-571.0,29.427397260273974,20.0,8.468493150684932,7.0,-19.0,2286493.150684932,3.136478944698123e-05,0.2877758123079788
266815,0.0,0.0,0.0,1125000.0,3.0,1.0,1.0,0.072508,-9419.0,-1140.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,-1684.0,57.92054794520548,23.602719033232628,0.0,0.0,0.0,0.0,0.0,0.0
258851,0.0,1.0,0.0,450000.0,7.0,1.0,3.0,0.0116569999999999,-7602.0,-1239.0,1.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,-1036.0,23.56986301369863,21.45002145002145,3.5095890410958903,0.0,0.0,1579315.0684931506,7.799086757990868e-06,0.14890154597233524
155769,0.0,0.0,0.0,315000.0,1.0,4.0,1.0,0.02461,-2824.0,-4466.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-240.0,32.605479452054794,22.493573264781492,4.1287671232876715,2.0,-74.0,1300561.6438356165,1.3107197216786259e-05,0.12662801445256702
413854,1.0,0.0,0.0,135000.0,7.0,1.0,1.0,0.010006,-7619.0,-2078.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,-320.0,50.794520547945204,20.0,28.594520547945205,0.0,0.0,3860260.2739726026,0.00021181126331811263,0.5629449838187702
290321,0.0,0.0,0.0,422505.0,7.0,1.0,1.0,0.00496,-5860.0,-2716.0,1.0,0.0,1.0,14.0,2.0,0.0,1.0,0.0,1.0,51.0,0.0,-910.0,32.42191780821918,11.651774633904195,5.832876712328767,1.0,-59.0,2464419.5753424657,1.380546197637606e-05,0.17990535744465103
162531,0.0,0.0,0.0,539100.0,1.0,4.0,1.0,0.035792,-10241.0,-791.0,1.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,47.76438356164383,19.58796599084369,1.7863013698630137,2.0,-40.0,962995.0684931506,3.313487979712509e-06,0.037398187449810716
256865,0.0,0.0,0.0,319500.0,3.0,4.0,1.0,0.030755,-4647.0,-2253.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-594.0,55.87123287671233,13.98188263095707,0.0,0.0,0.0,0.0,0.0,0.0
415465,0.0,0.0,0.0,1374480.0,7.0,1.0,1.0,0.04622,-5708.0,-592.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,28.0,0.0,-505.0,46.8,27.767272727272726,27.216438356164385,0.0,0.0,37408450.19178082,1.9801261827137817e-05,0.5815478281231706
398727,0.0,0.0,0.0,1161360.0,7.0,1.0,1.0,0.020713,-7047.0,-5157.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-827.0,41.66849315068493,27.753521884073557,6.978082191780822,5.0,-193.0,8104065.534246575,6.0085435969732225e-06,0.1674666315997107
235942,0.0,0.0,1.0,521280.0,1.0,4.0,1.0,0.008575,-3558.0,-3558.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,35.06027397260274,14.728544183089637,0.6821917808219178,1.0,-315.0,355612.9315068493,1.308685890158682e-06,0.019457685395014458
172266,0.0,1.0,0.0,1288350.0,4.0,4.0,1.0,0.007305,-4677.0,-4019.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,-420.0,57.74794520547945,34.083333333333336,16.2,1.0,-1394.0,20871270.0,1.2574222843171498e-05,0.28052946199829204
232751,0.0,0.0,0.0,254700.0,3.0,4.0,1.0,0.04622,-13059.0,-3966.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,-311.0,65.59178082191781,17.266625991458206,0.0,1.0,-1799.0,0.0,0.0,0.0
349612,0.0,0.0,0.0,1006920.0,7.0,4.0,1.0,0.020713,-1364.0,-2125.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,27.30958904109589,22.067061143984223,1.9205479452054794,0.0,0.0,1933838.1369863013,1.907349089506097e-06,0.07032504012841091
432813,0.0,0.0,0.0,889515.0,7.0,4.0,1.0,0.031329,-6991.0,-1375.0,1.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,33.0,0.0,-726.0,48.895890410958906,34.03409090909091,16.216438356164385,6.0,-83.0,14424765.164383562,1.8230651935228058e-05,0.331652378551017
382821,0.0,0.0,0.0,1042560.0,7.0,4.0,1.0,0.006233,-2411.0,-4226.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,-1596.0,37.11506849315069,30.14311735623211,1.4575342465753425,5.0,-138.0,1519566.904109589,1.3980339228201183e-06,0.03927068723702665
415735,0.0,0.0,1.0,314100.0,4.0,1.0,1.0,0.016612,-1702.0,-3551.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,-1608.0,38.484931506849314,18.951941352158567,3.23013698630137,7.0,-259.0,1014586.0273972603,1.0283785375044158e-05,0.08393251228020218
254614,0.0,0.0,1.0,621621.0,7.0,4.0,1.0,0.011703,-7677.0,-3262.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,-1829.0,29.18904109589041,17.84267631103074,5.383561643835616,1.0,-121.0,3346534.9726027395,8.66052087016947e-06,0.18443776985169888
148466,0.0,0.0,0.0,417024.0,1.0,4.0,1.0,0.031329,-3138.0,-4024.0,1.0,0.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,-6.0,38.40547945205479,18.329113924050635,5.936986301369863,2.0,-112.0,2475865.775342466,1.423655785127442e-05,0.15458695962334143
169471,0.0,1.0,1.0,467905.5,7.0,1.0,1.0,0.04622,-1075.0,-2596.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,42.0,1.0,-1359.0,27.205479452054796,12.471992323377714,1.8465753424657534,5.0,-384.0,864022.7589041096,3.946470692192661e-06,0.06787512588116817
439182,0.0,0.0,0.0,729792.0,7.0,4.0,1.0,0.018634,-1762.0,-1902.0,1.0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,-480.0,25.33150684931507,24.797553516819573,2.547945205479452,1.0,-1342.0,1859470.0273972603,3.4913306880309077e-06,0.10058403634003893
426205,1.0,0.0,1.0,157500.0,7.0,4.0,1.0,0.018634,-4641.0,-3974.0,1.0,1.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,44.175342465753424,20.0,3.5095890410958903,4.0,-136.0,552760.2739726027,2.228310502283105e-05,0.07944678739766807
252254,0.0,1.0,1.0,2250000.0,1.0,1.0,1.0,0.025164,-5257.0,-3000.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-2.0,53.26849315068493,36.28710356339357,6.284931506849315,7.0,-93.0,14141095.890410958,2.793302891933029e-06,0.11798590752455897
399687,0.0,1.0,0.0,781920.0,3.0,4.0,1.0,0.025164,-2914.0,-2957.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,-459.0,54.64109589041096,22.701855239090673,0.0,2.0,-31.0,0.0,0.0,0.0
443053,0.0,0.0,0.0,153504.0,3.0,4.0,1.0,0.032561,-2344.0,-3160.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,-2582.0,62.0986301369863,10.176610978520287,0.0,2.0,-86.0,0.0,0.0,0.0
300539,0.0,0.0,0.0,900000.0,3.0,4.0,1.0,0.026392,-7948.0,-2939.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,53.66575342465753,23.52111019640127,0.0,4.0,-46.0,0.0,0.0,0.0
411459,0.0,1.0,1.0,450000.0,4.0,4.0,1.0,0.0228,-19.0,-4006.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,20.0,0.0,-1829.0,43.202739726027396,21.317416329140908,10.180821917808219,0.0,0.0,4581369.863013699,2.2624048706240486e-05,0.23565222905701058
258504,0.0,1.0,0.0,720000.0,7.0,4.0,1.0,0.04622,-7593.0,-4068.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-893.0,36.90684931506849,19.586240665932184,2.0082191780821916,2.0,-137.0,1445917.8082191779,2.789193302891933e-06,0.05441318387647539
148813,0.0,1.0,1.0,314100.0,7.0,4.0,1.0,0.0228,-3314.0,-4317.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,1.0,34.0,0.0,-1583.0,57.11506849315069,23.37575351640991,14.463013698630137,0.0,0.0,4542832.602739726,4.604588888452766e-05,0.25322588382021394
293374,0.0,1.0,0.0,1575000.0,1.0,4.0,1.0,0.001276,-4766.0,-3275.0,1.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-938.0,57.24657534246575,36.36363636363637,14.967123287671233,0.0,0.0,23573219.178082194,9.502935420743641e-06,0.2614501076812635
376191,0.0,1.0,1.0,558841.5,1.0,1.0,1.0,0.006233,-1095.0,-2169.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,-624.0,26.073972602739726,25.215634517766496,2.7150684931506848,2.0,-433.0,1517292.9493150683,4.858387383812198e-06,0.10412945255857937
227446,0.0,0.0,0.0,684000.0,4.0,4.0,1.0,0.072508,-2893.0,-3908.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,-1786.0,31.295890410958904,33.981667784484685,4.961643835616439,4.0,-1315.0,3393764.3835616442,7.25386525674918e-06,0.15853978814672154
179350,0.0,1.0,0.0,808650.0,1.0,4.0,1.0,0.010556,-5404.0,-3934.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,55.0,0.0,-3170.0,31.72876712328767,30.844490216271886,4.443835616438356,0.0,0.0,3593507.671232877,5.495375770034448e-06,0.1400569898972455
301618,0.0,0.0,1.0,118602.0,7.0,4.0,1.0,0.0060079999999999,-73.0,-4450.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,-658.0,38.07397260273972,10.775143090760425,2.304109589041096,0.0,0.0,273272.005479452,1.9427240594940186e-05,0.06051665827156941
425491,0.0,0.0,0.0,545040.0,7.0,4.0,1.0,0.00496,-956.0,-4252.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,43.0,0.0,-785.0,37.76164383561644,20.45945945945946,7.52054794520548,3.0,-585.0,4098999.452054795,1.3798157832829663e-05,0.1991583835159254
366263,0.0,1.0,1.0,1129500.0,1.0,4.0,1.0,0.04622,-568.0,-2142.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,-1568.0,50.9972602739726,18.76916174381216,16.04931506849315,1.0,-1483.0,18127701.369863015,1.4209220954841213e-05,0.31470935854733
182704,0.0,0.0,0.0,810000.0,7.0,1.0,1.0,0.018029,-127.0,-2109.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-226.0,26.46027397260274,37.680552648105504,0.6082191780821918,2.0,-315.0,492657.5342465754,7.508878741755455e-07,0.022986125491820254
244261,1.0,1.0,1.0,270000.0,1.0,1.0,1.0,0.031329,-5591.0,-4849.0,1.0,0.0,0.0,18.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,-160.0,38.26301369863014,20.0,2.210958904109589,1.0,-689.0,596958.904109589,8.188736681887367e-06,0.05778318774165831
421839,0.0,0.0,1.0,943425.0,1.0,4.0,2.0,0.072508,-4165.0,-4409.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,41.12054794520548,34.039616820912485,1.0410958904109588,0.0,0.0,982195.8904109589,1.1035279862320364e-06,0.025318142447864612
148515,0.0,0.0,1.0,101880.0,7.0,4.0,1.0,0.00702,-4082.0,-3361.0,1.0,0.0,1.0,8.0,2.0,0.0,1.0,1.0,0.0,42.0,0.0,-431.0,41.18082191780822,14.682230869001296,3.8383561643835615,0.0,0.0,391051.72602739726,3.7675266631169625e-05,0.09320737143237309
322589,0.0,1.0,1.0,1078200.0,7.0,4.0,1.0,0.020246,-286.0,-3436.0,1.0,0.0,0.0,18.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,-2110.0,29.624657534246577,28.12866870157314,6.021917808219178,3.0,-378.0,6492831.780821918,5.585158419791484e-06,0.20327383704799776
379148,1.0,0.0,1.0,180000.0,7.0,4.0,1.0,0.010556,-1108.0,-2597.0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,-970.0,39.04931506849315,20.0,3.2575342465753425,4.0,-358.0,586356.1643835617,1.8097412480974124e-05,0.08342103416824528
117329,0.0,1.0,0.0,450000.0,1.0,4.0,1.0,0.0116569999999999,-9550.0,-3574.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,55.15068493150685,13.743815283122595,2.041095890410959,2.0,-398.0,918493.1506849315,4.535768645357687e-06,0.037009438648782915
307314,0.0,0.0,0.0,1078200.0,7.0,4.0,2.0,0.004849,-1833.0,-2694.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,51.0,0.0,-1480.0,31.334246575342465,34.06312197895934,3.9452054794520546,0.0,0.0,4253720.547945205,3.65906648066412e-06,0.12590714348168225
339663,0.0,0.0,1.0,337500.0,7.0,1.0,1.0,0.035792,-2344.0,-73.0,1.0,1.0,1.0,18.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-766.0,32.04109589041096,17.305029995385325,0.7095890410958904,0.0,0.0,239486.301369863,2.102486047691527e-06,0.022146216331765712
195835,0.0,0.0,1.0,1030680.0,1.0,2.0,1.0,0.008575,-9629.0,-2136.0,1.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,42.0,0.0,-483.0,39.221917808219175,15.61707350334106,5.627397260273972,2.0,-130.0,5800045.808219178,5.459887899516797e-06,0.1434758312377759
240186,0.0,0.0,0.0,132768.0,7.0,4.0,1.0,0.00733,-2472.0,-2980.0,1.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-1779.0,53.94794520547945,19.22084690553746,2.9616438356164383,1.0,-17.0,393211.5287671233,2.230691006580229e-05,0.05489817683205526
112499,0.0,1.0,1.0,490495.5,7.0,4.0,1.0,0.006233,-6429.0,-2383.0,1.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,-1726.0,51.61917808219178,18.770277251592905,29.246575342465754,2.0,-696.0,14345313.59589041,5.962659258334838e-05,0.5665835146754419
301506,0.0,0.0,0.0,508495.5,7.0,3.0,1.0,0.028663,-793.0,-4719.0,1.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,-2587.0,37.728767123287675,25.217362195938406,5.501369863013698,1.0,-525.0,2797421.819178082,1.0818915532219456e-05,0.14581366640040663
201279,1.0,0.0,0.0,135000.0,3.0,4.0,1.0,0.020246,-10552.0,-4788.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-288.0,63.893150684931506,20.0,0.0,1.0,-366.0,0.0,0.0,0.0
438132,0.0,0.0,0.0,1971072.0,7.0,4.0,1.0,0.015221,-2284.0,-4212.0,1.0,1.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,28.0,1.0,-1018.0,58.12328767123287,28.714828897338403,2.073972602739726,6.0,-277.0,4087949.3260273975,1.0522054002795058e-06,0.03568230025925053
268174,0.0,1.0,1.0,1575000.0,7.0,1.0,1.0,0.028663,-10344.0,-2284.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,-840.0,51.47945205479452,31.763317905436065,31.4,2.0,-678.0,49455000.0,1.9936507936507935e-05,0.6099521021820117
147041,0.0,0.0,1.0,1350000.0,3.0,4.0,1.0,0.018029,-2731.0,-4563.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,3.0,-1339.0,64.42739726027398,36.23626041792487,0.0,2.0,-468.0,0.0,0.0,0.0
284989,0.0,0.0,1.0,571446.0,3.0,4.0,1.0,0.006852,-11054.0,-4906.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,57.0,0.0,-438.0,61.0986301369863,34.62050163576881,0.0,2.0,-147.0,0.0,0.0,0.0
